HIP 113020,4
HIP 113020,4
HIP 113020,4
HIP 113020,4
HIP 113020,4
HIP 113020,4
HIP 113020,4
HIP 113020,4
HIP 113020,4
HIP 113020,4
HIP 113020,4
HIP 114046,2
HIP 114046,2
HIP 116132 A,1
HIP 60093,1
HIP 11048,1
HIP 99699,1
HIP 103768,1
HIP 115752,3
HIP 115752,3
HIP 115752,3
HIP 115752,3
HIP 115752,3
HIP 115752,3
HIP 115752,3
HIP 115752,3
HIP 115752,3
HIP 115752,3
HIP 115752,3
HIP 115752,3
HIP 115752,3
HIP 115752,3
HIP 115752,3
HIP 115752,3
HIP 115752,3
HIP 115752,3
HIP 115752,3
HIP 115752,3
HIP 115752,3
HIP 115752,3
HIP 49189,1
HIP 4872,1
HIP 86287,1
HIP 86287,1
HIP 86287,1
HIP 97657,2
HIP 97657,2
HIP 97657,2
HIP 97657,2
HIP 97657,2
HIP 97657,2
HIP 97657,2
HIP 97657,2
HIP 97657,2
HIP 97657,2
HIP 97657,2
HIP 97657,2
HIP 97657,2
HIP 97657,2
HIP 97657,2
HIP 97657,2
HIP 97657,2
HIP 97657,2
HIP 97657,2
HIP 97657,2
HIP 97657,2
HIP 80076,2
HIP 80076,2
HIP 80076,2
HIP 80076,2
HIP 80076,2
HIP 80076,2
HIP 80076,2
HIP 80076,2
HIP 80076,2
HIP 80076,2
HIP 80076,2
HIP 80076,2
HIP 80076,2
HIP 80076,2
HIP 80076,2
HIP 80076,2
HIP 80076,2
HIP 80076,2
HIP 32209,1
HIP 32209,1
HIP 32209,1
HIP 32209,1
HIP 32209,1
HIP 32209,1
HIP 32209,1
HIP 32209,1
HIP 32209,1
HIP 32209,1
HIP 32209,1
HIP 56379,1
HIP 56508,1
HIP 56508,1
HIP 56572,1
HIP 56572,1
HIP 56572,1
HIP 7599,6
HIP 7599,6
HIP 7599,6
HIP 7599,6
HIP 7599,6
HIP 7599,6
HIP 7599,6
HIP 7599,6
HIP 7599,6
HIP 7599,6
HIP 7599,6
HIP 7599,6
HIP 57172,1
HIP 57172,1
HIP 57291,1
HIP 57291,1
HIP 57291,1
HIP 57291,1
HIP 57291,1
HIP 57370,1
HIP 57370,1
HIP 57370,1
HIP 57370,1
HIP 57428,1
HIP 57428,1
HIP 57428,1
HIP 57467,2
HIP 57467,2
HIP 57467,2
HIP 57443,1
HIP 57735,1
HIP 57820,1
HIP 57820,1
HIP 57820,1
HIP 57931,1
HIP 57931,1
HIP 58237,1
HIP 58263,1
HIP 58331,1
HIP 58331,1
HIP 58374,1
HIP 58451,1
HIP 58451,1
HIP 58451,1
HIP 58952,1
HIP 58952,1
HIP 58952,1
HIP 59610,1
HIP 59610,1
HIP 59610,1
HIP 59610,1
HIP 59610,1
HIP 59625,1
HIP 59625,1
HIP 59625,1
HIP 59625,1
HIP 7978,1
HIP 7978,1
HIP 59743 A,1
HIP 59743 A,1
HIP 59743 A,1
HIP 59743 A,1
HIP 59960,1
HIP 59960,1
HIP 8159,1
HIP 8159,1
HIP 8159,1
HIP 8159,1
HIP 8159,1
HIP 8159,1
HIP 60081,2
HIP 60081,2
HIP 60081,2
HIP 60644,1
HIP 60644,1
HIP 60648,1
HIP 60689,5
HIP 60689,5
HIP 60689,5
HIP 60689,5
HIP 60689,5
HIP 60689,5
HIP 60689,5
HIP 60689,5
HIP 60689,5
HIP 60689,5
HIP 60689,5
HIP 60689,5
HIP 60689,5
HIP 60689,5
HIP 60689,5
HIP 60689,5
HIP 60689,5
HIP 60788,1
HIP 60788,1
HIP 61020,1
HIP 61020,1
HIP 61020,1
HIP 61028,2
HIP 61028,2
HIP 61028,2
HIP 61028,2
HIP 61028,2
HIP 61028,2
HIP 61028,2
HIP 61028,2
HIP 61028,2
HIP 61028,2
HIP 61028,2
HIP 61028,2
HIP 61177,1
HIP 61177,1
HIP 61300,2
HIP 61300,2
HIP 61298,1
HIP 61595 A,1
HIP 61595 A,1
HIP 61595 A,1
HIP 61723,2
HIP 61723,2
HIP 61723,2
HIP 61723,2
HIP 61740,1
HIP 61740,1
HIP 61740,1
HIP 62662,1
HIP 62662,1
HIP 61820,2
HIP 61820,2
HIP 61820,2
HIP 61820,2
HIP 61820,2
HIP 62039,1
HIP 62534,2
HIP 62534,2
HIP 62534,2
HIP 62534,2
HIP 62534,2
HIP 62534,2
HIP 62534,2
HIP 62653,1
HIP 62875,1
HIP 62875,1
HIP 63090,1
HIP 63211,1
HIP 63203,1
HIP 63584,2
HIP 63584,2
HIP 63584,2
HIP 63584,2
HIP 8541,2
HIP 63833,2
HIP 63833,2
HIP 63833,2
HIP 63833,2
HIP 64022,1
HIP 64184,1
HIP 64295,1
HIP 64295,1
HIP 64408,1
HIP 64408,1
HIP 64459,1
HIP 64459,1
HIP 64459,1
HIP 64459,1
HIP 64459,1
HIP 64457,2
HIP 64457,2
HIP 64457,2
HIP 64457,2
HIP 64457,2
HIP 64457,2
HIP 64457,2
HIP 8770,3
HIP 8770,3
HIP 8770,3
HIP 8770,3
HIP 8770,3
HIP 8770,3
HIP 8770,3
HIP 8770,3
HIP 8770,3
HIP 8770,3
HIP 8770,3
HIP 64797 A,2
HIP 64797 A,2
HIP 65042,1
HIP 65042,1
HIP 65117,2
HIP 65117,2
HIP 65117,2
HIP 65808,1
HIP 65808,1
HIP 65808,1
HIP 65808,1
HIP 65808,1
HIP 65808,1
HIP 65808,1
HIP 9242,1
HIP 9242,1
HIP 66047,1
HIP 66047,1
HIP 66047,1
HIP 66047,1
HIP 66192,1
HIP 66192,1
HIP 66192,1
HIP 66192,1
HIP 66192,1
HIP 9094,2
HIP 9094,2
HIP 9094,2
HIP 9094,2
HIP 9094,2
HIP 9094,2
HIP 8928,1
HIP 8928,1
HIP 8928,1
HIP 66903,1
HIP 66903,1
HIP 66903,1
HIP 66903,1
HIP 68162,1
HIP 68162,1
HIP 9519,1
HIP 69888,1
HIP 69888,1
HIP 69888,1
HIP 70170,1
HIP 70170,1
HIP 70123,3
HIP 70123,3
HIP 70123,3
HIP 70123,3
HIP 70123,3
HIP 70123,3
HIP 70123,3
HIP 70123,3
HIP 70123,3
HIP 70123,3
HIP 70123,3
HIP 10800,1
HIP 10800,1
HIP 70695,1
HIP 9683,2
HIP 9683,2
HIP 9683,2
HIP 9683,2
HIP 9683,2
HIP 9683,2
HIP 9683,2
HIP 9683,2
HIP 9683,2
HIP 9683,2
HIP 70623,1
HIP 70623,1
HIP 70623,1
HIP 70623,1
HIP 70950,1
HIP 71395,2
HIP 71395,2
HIP 71395,2
HIP 71395,2
HIP 71395,2
HIP 71395,2
HIP 71395,2
HIP 71395,2
HIP 71395,2
HIP 71395,2
HIP 71395,2
HIP 71481,1
HIP 72203,1
HIP 72203,1
HIP 72339,1
HIP 72339,1
HIP 72339,1
HIP 72339,1
HIP 72339,1
HIP 72845,1
HIP 72845,1
HIP 72845,1
HIP 9960,1
HIP 10085,1
HIP 10085,1
HIP 73146,1
HIP 73146,1
HIP 73146,1
HIP 73261 A,1
HIP 73674 A,3
HIP 73674 A,3
HIP 73674 B,3
HIP 74273,2
HIP 74273,2
HIP 74653,5
HIP 74653,5
HIP 74653,5
HIP 74653,5
HIP 74653,5
HIP 74500,2
HIP 74500,2
HIP 74500,2
HIP 74500,2
HIP 74500,2
HIP 74500,2
HIP 74500,2
HIP 74856,1
HIP 74948,1
HIP 74948,1
HIP 75181,3
HIP 75181,3
HIP 75181,3
HIP 75181,3
HIP 75181,3
HIP 75181,3
HIP 75181,3
HIP 75181,3
HIP 75181,3
HIP 75181,3
HIP 75181,3
HIP 75181,3
HIP 74961,1
HIP 74961,1
HIP 75281,1
HIP 76351,1
HIP 76351,1
HIP 10301,2
HIP 10301,2
HIP 10743,2
HIP 10743,2
HIP 10626,1
HIP 10626,1
HIP 10626,1
HIP 10626,1
HIP 10626,1
HIP 76311,1
HIP 76311,1
HIP 76311,1
HIP 1419,1
HIP 1419,1
HIP 1419,1
HIP 1419,1
HIP 10657,1
HIP 10657,1
HIP 10657,1
HIP 10657,1
HIP 10657,1
HIP 77358,2
HIP 77358,2
HIP 77358,2
HIP 77257,1
HIP 77301,4
HIP 77301,4
HIP 77301,4
HIP 77301,4
HIP 77301,4
HIP 77301,4
HIP 77301,4
HIP 77301,4
HIP 77301,4
HIP 77301,4
HIP 77301,4
HIP 77301,4
HIP 77740,1
HIP 77740,1
HIP 77740,1
HIP 522,3
HIP 522,3
HIP 522,3
HIP 522,3
HIP 522,3
HIP 522,3
HIP 522,3
HIP 79242,1
HIP 79242,1
HIP 79242,1
HIP 77783,1
HIP 77783,1
HIP 78169,1
HIP 78169,1
HIP 77838,1
HIP 78521,1
HIP 78521,1
HIP 78521,1
HIP 78521,1
HIP 78521,1
HIP 78521,1
HIP 79346,1
HIP 79346,1
HIP 79219,1
HIP 79219,1
HIP 79219,1
HIP 79219,1
HIP 79248,2
HIP 79248,2
HIP 1499,2
HIP 1499,2
HIP 1499,2
HIP 1499,2
HIP 1499,2
HIP 1499,2
HIP 80250,2
HIP 80250,2
HIP 79755,1
HIP 79755,1
HIP 79755,1
HIP 79755,1
HIP 80337,1
HIP 11130,1
HIP 80486,2
HIP 80486,2
HIP 80680,1
HIP 80484,2
HIP 80484,2
HIP 80687,1
HIP 80687,1
HIP 80838,1
HIP 80838,1
HIP 80838,1
HIP 80838,1
HIP 80838,1
HIP 80838,1
HIP 80838,1
HIP 80838,1
HIP 80838,1
HIP 80838,1
HIP 80838,1
HIP 80838,1
HIP 81022,1
HIP 81022,1
HIP 81022,1
HIP 81022,1
HIP 81375,1
HIP 1547,1
HIP 1547,1
HIP 80902,1
HIP 80902,1
HIP 82632,1
HIP 82632,1
HIP 82632,1
HIP 82651,1
HIP 82651,1
HIP 82651,1
HIP 11433,2
HIP 11433,2
HIP 11433,2
HIP 11433,2
HIP 11433,2
HIP 11433,2
HIP 83020 A,3
HIP 83020 A,3
HIP 83020 A,3
HIP 83547,1
HIP 83547,1
HIP 83541,1
HIP 83389,1
HIP 83389,1
HIP 83389,1
HIP 83389,1
HIP 83389,1
HIP 83389,1
HIP 83289,1
HIP 83983,1
HIP 83983,1
HIP 83983,1
HIP 84069,2
HIP 84069,2
HIP 84069,2
HIP 84069,2
HIP 83949,2
HIP 83949,2
HIP 83949,2
HIP 84988,2
HIP 84988,2
HIP 84171,2
HIP 84171,2
HIP 84171,2
HIP 84171,2
HIP 84171,2
HIP 84171,2
HIP 84171,2
HIP 84787,1
HIP 84607,2
HIP 84607,2
HIP 84607,2
HIP 84607,2
HIP 84856,1
HIP 84856,1
HIP 84856,1
HIP 85294,1
HIP 85294,1
HIP 85268,5
HIP 85268,5
HIP 85268,5
HIP 85268,5
HIP 85268,5
HIP 85268,5
HIP 84769,1
HIP 85911,2
HIP 85911,2
HIP 86375,2
HIP 86375,2
HIP 86375,2
HIP 86375,2
HIP 86375,2
HIP 86375,2
HIP 1640,2
HIP 1640,2
HIP 1640,2
HIP 1640,2
HIP 1640,2
HIP 86796,4
HIP 86796,4
HIP 86796,4
HIP 86796,4
HIP 86796,4
HIP 86796,4
HIP 86796,4
HIP 86796,4
HIP 86796,4
HIP 86796,4
HIP 86796,4
HIP 86796,4
HIP 86796,4
HIP 86796,4
HIP 86796,4
HIP 86796,4
HIP 86796,4
HIP 12048,1
HIP 12048,1
HIP 12048,1
HIP 12191,1
HIP 12191,1
HIP 12191,1
HIP 12191,1
HIP 87330,1
HIP 87330,1
HIP 87601,2
HIP 87601,2
HIP 87601,2
HIP 87601,2
HIP 87601,2
HIP 87601,2
HIP 12186,1
HIP 88268,1
HIP 88268,1
HIP 88194,1
HIP 88414,1
HIP 88414,1
HIP 88348,4
HIP 88348,4
HIP 88348,4
HIP 88348,4
HIP 88348,4
HIP 88348,4
HIP 88348,4
HIP 88348,4
HIP 88348,4
HIP 88348,4
HIP 88348,4
HIP 88595,1
HIP 88595,1
HIP 88650,1
HIP 1666,1
HIP 89354,1
HIP 89354,1
HIP 89047,1
HIP 89047,1
HIP 89047,1
HIP 89047,1
HIP 89583,1
HIP 89583,1
HIP 89474,1
HIP 89844,2
HIP 89844,2
HIP 89844,2
HIP 89844,2
HIP 89844,2
HIP 89844,2
HIP 89844,2
HIP 89844,2
HIP 89844,2
HIP 89844,2
HIP 89844,2
HIP 89844,2
HIP 90004,1
HIP 90004,1
HIP 90004,1
HIP 90004,1
HIP 1692,1
HIP 1692,1
HIP 12436,1
HIP 12436,1
HIP 90485,2
HIP 90485,2
HIP 90485,2
HIP 90485,2
HIP 90485,2
HIP 90485,2
HIP 90485,2
HIP 90485,2
HIP 90485,2
HIP 90593,1
HIP 90593,1
HIP 90593,1
HIP 91085,1
HIP 91085,1
HIP 91085,1
HIP 13192,1
HIP 13192,1
HIP 13192,1
HIP 13192,1
HIP 13192,1
HIP 13192,1
HIP 13192,1
HIP 13192,1
HIP 13192,1
HIP 13192,1
HIP 91852,1
HIP 91852,1
HIP 91852,1
HIP 93281,1
HIP 93281,1
HIP 93281,1
HIP 93281,1
HIP 92895,1
HIP 92895,1
HIP 92895,1
HIP 92895,1
HIP 93373,1
HIP 13291,1
HIP 93540,2
HIP 93540,2
HIP 93858,1
HIP 93746,2
HIP 93746,2
HIP 93746,2
HIP 93746,2
HIP 93746,2
HIP 93746,2
HIP 94075,1
HIP 94075,1
HIP 94075,1
HIP 94075,1
HIP 94075,1
HIP 94256,1
HIP 94256,1
HIP 94256,1
HIP 94645,1
HIP 94645,1
HIP 94645,1
HIP 94645,1
HIP 94465,1
HIP 13467,1
HIP 13467,1
HIP 94576,1
HIP 94576,1
HIP 94576,1
HIP 94576,1
HIP 94761,1
HIP 94761,1
HIP 94951,1
HIP 94951,1
HIP 94951,1
HIP 95015,1
HIP 95015,1
HIP 95015,1
HIP 95015,1
HIP 95124,1
HIP 95124,1
HIP 95124,1
HIP 95124,1
HIP 13642 A,2
HIP 13642 A,2
HIP 95467,3
HIP 95467,3
HIP 95467,3
HIP 95467,3
HIP 95467,3
HIP 95467,3
HIP 95467,3
HIP 95467,3
HIP 95467,3
HIP 95467,3
HIP 95262,1
HIP 95262,1
HIP 95740,2
HIP 95740,2
HIP 95740,2
HIP 95740,2
HIP 95740,2
HIP 95740,2
HIP 95740,2
HIP 95740,2
HIP 95740,2
HIP 95740,2
HIP 95740,2
HIP 95740,2
HIP 96160,1
HIP 96160,1
HIP 96160,1
HIP 14417,1
HIP 96507,1
HIP 96507,1
HIP 96507,1
HIP 96507,1
HIP 96861,1
HIP 13754,1
HIP 13754,1
HIP 13754,1
HIP 97546,1
HIP 97546,1
HIP 97336,2
HIP 97336,2
HIP 97336,2
HIP 97336,2
HIP 97336,2
HIP 97336,2
HIP 97336,2
HIP 97336,2
HIP 97336,2
HIP 97336,2
HIP 13993,1
HIP 13993,1
HIP 13993,1
HIP 97769,1
HIP 97769,1
HIP 97769,1
HIP 98959,2
HIP 98959,2
HIP 98505,1
HIP 98505,1
HIP 98505,1
HIP 98505,1
HIP 98505,1
HIP 98505,1
HIP 98505,1
HIP 98505,1
HIP 98505,1
HIP 98505,1
HIP 98505,1
HIP 98505,1
HIP 98505,1
HIP 98505,1
HIP 98505,1
HIP 98505,1
HIP 98505,1
HIP 98505,1
HIP 98505,1
HIP 98505,1
HIP 98505,1
HIP 98698,1
HIP 98698,1
HIP 98714,1
HIP 98714,1
HIP 98767,2
HIP 98767,2
HIP 98767,2
HIP 98767,2
HIP 98767,2
HIP 98767,2
HIP 98767,2
HIP 98767,2
HIP 98767,2
HIP 98767,2
HIP 98767,2
HIP 98767,2
HIP 99115,1
HIP 99115,1
HIP 99115,1
HIP 99496,1
HIP 99496,1
HIP 99306,1
HIP 99306,1
HIP 99306,1
HIP 99175,6
HIP 99175,6
HIP 99175,6
HIP 99175,6
HIP 99175,6
HIP 99175,6
HIP 99175,6
HIP 99175,6
HIP 99175,6
HIP 99175,6
HIP 99175,6
HIP 99175,6
HIP 99175,6
HIP 99175,6
HIP 99175,6
HIP 99175,6
HIP 99175,6
HIP 99175,6
HIP 99175,6
HIP 99711,1
HIP 99711,1
HIP 99711,1
HIP 99711,1
HIP 99711,1
HIP 99711,1
HIP 99711,1
HIP 99711,1
HIP 99825,2
HIP 99825,2
HIP 99825,2
HIP 99825,2
HIP 99894,1
HIP 99894,1
HIP 99894,1
HIP 99894,1
HIP 100970,1
HIP 100970,1
HIP 100970,1
HIP 100970,1
HIP 100970,1
HIP 100970,1
HIP 100970,1
HIP 101806,1
HIP 101806,1
HIP 101806,1
HIP 101806,1
HIP 101806,1
HIP 101806,1
HIP 102125,1
HIP 102125,1
HIP 101966,1
HIP 101966,1
HIP 101966,1
HIP 101948,1
HIP 104436,1
HIP 14954,1
HIP 14954,1
HIP 14530,2
HIP 14530,2
HIP 104202,2
HIP 104202,2
HIP 104202,2
HIP 104202,2
HIP 104202,2
HIP 104903,1
HIP 104903,1
HIP 104903,1
HIP 105056,2
HIP 105056,2
HIP 105232,1
HIP 105232,1
HIP 15249,1
HIP 15249,1
HIP 1931,1
HIP 1931,1
HIP 1931,1
HIP 106006,3
HIP 106006,3
HIP 106006,3
HIP 106006,3
HIP 106006,3
HIP 106006,3
HIP 106006,3
HIP 106006,3
HIP 106006,3
HIP 106006,3
HIP 106353,1
HIP 106353,1
HIP 106824,1
HIP 107160,1
HIP 107251,1
HIP 107251,1
HIP 107251,1
HIP 108162 A,1
HIP 108162 A,1
HIP 15526,5
HIP 15526,5
HIP 15526,5
HIP 15526,5
HIP 15527,5
HIP 15527,5
HIP 15527,5
HIP 15527,5
HIP 15527,5
HIP 107985,2
HIP 107985,2
HIP 107985,2
HIP 107985,2
HIP 107038,1
HIP 107038,1
HIP 15510,4
HIP 15510,4
HIP 15510,4
HIP 15510,4
HIP 15510,4
HIP 15510,4
HIP 15510,4
HIP 108375,1
HIP 108375,1
HIP 108375,1
HIP 108296,1
HIP 15578,1
HIP 15578,1
HIP 108513,1
HIP 108513,1
HIP 108859,1
HIP 108859,1
HIP 108859,1
HIP 108859,1
HIP 108859,1
HIP 108859,1
HIP 108859,1
HIP 108859,1
HIP 108859,1
HIP 108859,1
HIP 108859,1
HIP 108859,1
HIP 108859,1
HIP 108859,1
HIP 108859,1
HIP 108859,1
HIP 108859,1
HIP 108859,1
HIP 108859,1
HIP 108859,1
HIP 108859,1
HIP 108859,1
HIP 109381,1
HIP 109378,1
HIP 109378,1
HIP 109378,1
HIP 109378,1
HIP 109378,1
HIP 109577,1
HIP 109577,1
HIP 109577,1
HIP 109577,1
HIP 109876,1
HIP 110094,1
HIP 110443,1
HIP 110852,1
HIP 110852,1
HIP 110813,1
HIP 110813,1
HIP 110813,1
HIP 111143,1
HIP 111143,1
HIP 111143,1
HIP 111136,1
HIP 111553,2
HIP 111553,2
HIP 111553,2
HIP 16012,1
HIP 111928,1
HIP 111928,1
HIP 111928,1
HIP 111928,1
HIP 112190,4
HIP 112190,4
HIP 112190,4
HIP 112190,4
HIP 112441,2
HIP 112441,2
HIP 112441,2
HIP 112441,2
HIP 113044,1
HIP 113044,1
HIP 113137,1
HIP 113137,1
HIP 113137,1
HIP 113137,1
HIP 113137,1
HIP 112527,2
HIP 112527,2
HIP 112527,2
HIP 113238,1
HIP 113238,1
HIP 16085,2
HIP 16085,2
HIP 113421,2
HIP 113421,2
HIP 113421,2
HIP 113421,2
HIP 113421,2
HIP 113421,2
HIP 113421,2
HIP 113421,2
HIP 113421,2
HIP 113421,2
HIP 113421,2
HIP 113421,2
HIP 16069,2
HIP 16069,2
HIP 113834,2
HIP 113834,2
HIP 113834,2
HIP 113834,2
HIP 114322,1
HIP 114322,1
HIP 114322,1
HIP 114699,1
HIP 114699,1
HIP 114699,1
HIP 114699,1
HIP 114622,6
HIP 114622,6
HIP 114622,6
HIP 114622,6
HIP 114622,6
HIP 114622,6
HIP 114622,6
HIP 114622,6
HIP 114622,6
HIP 114622,6
HIP 114622,6
HIP 114622,6
HIP 114622,6
HIP 114622,6
HIP 114622,6
HIP 114622,6
HIP 114622,6
HIP 114622,6
HIP 114622,6
HIP 114622,6
HIP 114622,6
HIP 114622,6
HIP 114622,6
HIP 114622,6
HIP 114622,6
HIP 115100,2
HIP 115100,2
HIP 115100,2
HIP 115100,2
HIP 115100,2
HIP 115100,2
HIP 115100,2
HIP 115100,2
HIP 115218,1
HIP 115218,1
HIP 115359,1
HIP 115662,1
HIP 115662,1
HIP 115662,1
HIP 115697,1
HIP 115714,1
HIP 116084,1
HIP 116158,1
HIP 116158,1
HIP 116158,1
HIP 116250,1
HIP 116250,1
HIP 116250,1
HIP 116250,1
HIP 116250,1
HIP 116221,1
HIP 116630,1
HIP 116616,1
HIP 116616,1
HIP 116616,1
HIP 116906,1
HIP 116906,1
HIP 116906,1
HIP 116906,1
HIP 118228,1
HIP 118228,1
HIP 118228,1
HIP 118319,1
HIP 118319,1
HIP 16711,1
HIP 17187,1
HIP 17047,3
HIP 17096,1
HIP 17096,1
HIP 17096,1
HIP 17054,1
HIP 17054,1
